smiles,ID,active_ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
S(=O)(=O)([N-]c1cc(F)c(S(=O)(=O)[N-]c2cccc3CCCCc23)cc1)C,C57115908,,92.159691,1,0,0,0,0,1,0,0,0,0
O(C)C(=O)C=1/C(=C(\[O-])/c2ccccc2)/[C@@H](c2cc(OC)ccc2)N=C([O-])N=1,C06759289,,87.996384,1,0,0,0,0,0,0,0,0,0
O=C([O-])CCOc1ccc(/C=C(/C(/[O-])=N/c2c(C)cccc2)\C#N)cc1,C58984111,,99.441841,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1sccn1)c1ccc(/N=C/c2c([O-])c(OC)ccc2)cc1,C59466346,,55.618164,1,0,0,0,0,1,0,0,0,0
S(C)C1=C(C#N)[C@@]([O-])(c2ccc(OC)cc2)[N-]C(C(F)(F)F)=N1,C00124493,,56.649918,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ncccc1)c1ccc(/N=C/C=2C(=O)CC(C)(C)CC=2[O-])cc1,C28965441,,99.909515,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ncc(-c2ccccc2)cc1)c1ccc2nc([O-])oc2c1,C62545657,,99.577171,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1cc(N(C)C)c(C)cc1)c1sc(-c2nnc([O-])cc2)cc1,C20574766,,51.83379,1,0,0,0,0,1,0,0,0,0
Fc1c(OCCC/C(/[O-])=C(/C(/[O-])=N/c2c(F)cccc2)\C#N)ccc(F)c1,C65650536,,98.690033,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\[C@@H](C#N)c1c(C)cccc1)/C1=C([O-])N(c2ccc3OCCOc3c2)CC1,C66398917,,89.231728,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])c(OC)cc(/C=C(/C(/[O-])=N/c2ccc(C(=O)N(C)C)cc2)\C#N)c1,C43301106,,93.259598,1,0,0,0,0,0,0,0,0,0
Clc1c(Cl)cccc1/N=C(\[O-])/C(/C#N)=C(/[O-])\[C@@H](OCCC=C)C,C67798617,,99.525352,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(F)ccc(C(F)(F)F)c1)c1cc([N+](=O)[O-])c([O-])cc1,C67946110,,80.152962,1,0,0,0,0,1,1,0,0,0
Clc1c([O-])ccc(CC(=O)N2CCc3n(CC(C)C)nc(C(=O)[O-])c3C2)c1,C67956246,,74.714951,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/CCc1c([O-])nc(SC)nc1C)Cc1ccc(F)cc1,C48568467,,91.68396,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H](Oc1cc(/C=C(/C#N)\c2nc([O-])c3c(C)c(C)sc3n2)ccc1)C,C58464599,,95.819702,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)c1cc([O-])ccc1)c1ccc(CCC(=O)[O-])cc1,C70003880,,98.095589,1,0,0,0,0,1,0,0,1,0
Brc1cc(F)c([C@@H]2/C(=C(/[O-])\C(OC)=O)/C(C)=NC([S-])=N2)cc1,C70704053,,51.576595,1,0,0,0,0,0,0,0,0,0
Brc1ccc(CC2=C([O-])n3ncc(C(OCC)=O)c3N=C2[O-])cc1,C71474668,,99.805092,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1nn(c([O-])n1)-c1scc(-c2ccc([C@@H](C)CC)cc2)n1,C71676166,,99.38089,1,0,0,0,0,0,0,0,0,0
S=C1N(Cc2c(OC)cccc2)[C@H](N([O-])C(=O)NC(C)C)C(C)(C)S1,C04784653,,80.070969,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ccc2OC[C@@H](CC)NC(=O)c2c1)c1sc(C)cc1,C08962155,,97.22261,1,0,0,0,0,1,0,0,0,0
FC(F)(F)[C@@]1(NC(=O)C2CCCCC2)C(=O)N(C2CCCCC2)C([O-])=N1,C08970355,,86.978256,1,0,0,0,0,0,0,0,0,0
Clc1c(NC(=O)CSc2nc(-c3ccncc3)n[n-]2)ccc(Cl)c1,C06974354,,96.436142,1,0,0,0,0,1,0,0,0,0
O(Cc1ccccc1)c1ccc([C@H]2CC(=O)Nc3nc(C)nc([O-])c23)cc1,C17028379,,57.027439,1,0,0,0,0,0,0,0,0,0
Fc1ccc(NC(=O)Cc2c([O-])n(-c3sc(C)c(C)n3)nc2C)cc1,C21802344,,85.546852,1,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1ccc(F)cc1)c1nc(-c2ccc(OC)cc2)n[n-]1,C06457821,,99.14756,1,0,0,0,0,1,0,0,0,0
Clc1cc(Cl)cc(NC(=O)[C@H](Sc2nc([O-])c(C)nn2)C)c1,C05238341,,69.039597,1,0,0,0,0,1,0,0,0,0
O=C(NC1Cc2ccccc2C1)COc1cc([O-])c2C(=O)CC(C)(C)Oc2c1,C31810235,,59.299416,1,0,0,0,0,0,1,1,0,0
[S-]c1n(C)c(Cc2nc(NC(=O)c3cc(F)c(C)cc3)sc2)nn1,C32787112,,99.337112,1,0,0,0,0,1,1,0,0,0
Clc1c(NC(=O)[C@H](Sc2nc([O-])cnn2)C)cc(C(F)(F)F)cc1,C05237816,,65.397446,1,0,0,0,0,1,0,0,0,0
S(CC(=O)N[C@](C)(C(C)C)C#N)c1nc(-c2c(F)cccc2)n[n-]1,C05677224,,99.171104,1,0,0,0,0,0,0,0,0,0
Oc1c(OC)cc([C@H]2[C@H](C(OC)=O)CSc3nc([O-])sc23)cc1,C08671076,,86.282143,1,0,0,0,0,1,0,0,0,0
O[C@@H]1[C@H](c2nc([O-])c3ccccc3n2)C(=O)N(CCCC)c2ccccc12,C39579331,,64.928238,1,0,0,0,0,1,0,0,0,0
S([C@H](C)C(=O)Nc1c(OC)cccc1)c1nc([O-])c2CSCc2n1,C41606833,,98.581627,1,0,0,0,0,0,0,0,0,0
S([C@@H](CC)C(=O)Nc1c(F)c(F)c(F)cc1)c1nc([O-])c(C)nn1,C41632971,,68.822716,1,0,0,0,0,0,0,0,0,0
Brc1c(C)cc(NC(=O)CSc2nc([O-])c(C)nn2)cc1,C41633209,,68.551567,1,0,0,0,0,0,0,0,0,0
O=C(NC1CCCCC1)/C(/C#N)=C(/[O-])\C1CCN(C(=O)C(C)(C)C)CC1,C50679468,,95.309845,1,0,0,0,0,0,0,0,0,0
Fc1c(-n2nccc2)ccc(/N=C(\[O-])/C(=O)NCc2c(C)cc(C)cc2C)c1,C57680262,,99.969421,1,0,0,0,0,0,0,0,0,0
Fc1c(/N=C(\[O-])/C(=O)NCC(C)(C)c2ccc3OCOc3c2)c(F)ccc1,C57735716,,99.742439,1,0,0,0,0,0,0,0,0,0
S=C1N(C)C([O-])=C2C=CC(C(=O)NCCO[C@H]3[C@H](C)CCCC3)=CC2=N1,C47189659,,99.986694,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1c(C)c(NC(=O)[C@H]2ON=C(c3cc(F)ccc3)C2)n[n-]1,C58425195,,97.359535,1,0,0,0,0,1,0,0,0,0
Fc1c(COc2c(OC)cc([C@H]3CC(=O)N=C4[N-]NC=C34)cc2)cccc1,C15081881,,61.791542,1,0,0,0,0,1,0,0,0,0
Fc1ccc(COc2c(OC)cccc2[C@H]2CC(=O)N=C3[N-]NC=C23)cc1,C15083319,,61.715691,1,0,0,0,0,1,0,0,0,0
FC(F)(F)[C@@H]1[C@@H](NC(=O)c2cc(N3C(=O)C=CC([O-])=N3)ccc2)CCCC1,C61374472,,59.46246,1,0,0,0,0,0,0,0,0,0
Fc1c(CCNC(=O)c2cc(N3C(=O)C=CC([O-])=N3)ccc2)c(F)ccc1,C61406974,,59.484943,1,0,0,0,0,1,0,0,0,0
O=C(N[C@H](C)c1oc2ccccc2c1)/C(/[O-])=N/c1ccc2ncccc2c1,C61958281,,99.346634,1,0,0,0,0,1,0,0,0,0
S(CC=C)C=1NC=2N=C(C)/C(=C(/OC)\[O-])/[C@@H](c3ccccc3)C=2C(=O)N=1,C04292270,,67.148491,1,0,0,0,0,0,0,0,0,0
S(CC(=O)N[C@@H]1[C@H](C#N)[C@@H]2CCC[C@@H]2S1)c1nc([O-])cc(C)n1,C63767072,,98.829903,1,0,0,0,0,0,0,0,0,0
S=C1N(CC)C([O-])=C2C=CC(C(=O)Nc3c(OC)ccc(C)c3)=CC2=N1,C24602091,,99.986572,1,0,0,0,0,1,0,0,0,0
Clc1c(C#N)ccc(/N=C(\[O-])/C(=O)Nc2cc(F)c(OCC)cc2)c1,C65874641,,99.980057,1,0,0,0,0,0,0,0,0,0
O=C(N[C@@H](C)Cc1c(C)cc(C)cc1)Cc1nc(-c2ncn[n-]2)sc1,C66444480,,98.92382,1,0,0,0,0,1,0,0,0,0
O=C(NC1CCCCC1)[C@@H](C#N)C(=O)C1=C([O-])N(c2cc(C)cc(C)c2)CC1,C66507689,,98.771935,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/Cc1c[nH]c2cccc(C)c12)c1cc(C#N)c(F)cc1,C66736539,,96.754631,1,0,0,0,0,0,0,0,0,0
S=C1N(CC=C)C([O-])=C2C=CC(C(=O)Nc3cc(C(=O)C)ccc3)=CC2=N1,C66778867,,99.985657,1,0,0,0,0,0,0,0,0,0
Clc1c(C#N)ccc(/N=C(\[O-])/C(=O)N2C[C@@H](Nc3ccccc3)CC2)c1,C67279299,,99.983978,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cc([C@H]2[C@H](NC(=O)c3ccc(-c4nnn[n-]4)cc3)C2)ccc1,C67336342,,98.057404,1,0,0,0,0,0,0,0,0,0
Clc1c(-n2nccc2)ccc(/N=C(\[O-])/C(=O)N[C@@H](C)c2ccccc2)c1,C67488856,,99.967705,1,0,0,0,0,0,0,0,0,0
Clc1c(-n2nccc2)ccc(/N=C(\[O-])/C(=O)NCCC(C)(C)C)c1,C67525387,,99.967964,1,0,0,0,0,0,0,0,0,0
Clc1c(-n2nccc2)ccc(/N=C(\[O-])/C(=O)N[C@H](C)c2ccc(C)cc2)c1,C67528616,,99.967705,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cc([C@@H]2[C@H](NC(=O)c3cc([O-])c([N+](=O)[O-])cc3)C2)ccc1,C67594451,,90.070175,1,0,0,0,0,0,0,0,0,0
Brc1cc(NC(=O)/C=C/c2c(OC)cc(OC)cc2)c([O-])nc1,C67941216,,94.08181,1,0,0,0,0,0,0,0,0,0
Clc1c(NC(=O)Cn2c([S-])nnc2-c2ccc(C)cc2)cccn1,C68122689,,98.230255,1,0,0,0,0,1,0,1,0,0
S(=O)(=O)([N-]c1c(C)ccc(C(=O)Nc2ccc3N(C)CCCc3c2)c1)C,C68610301,,97.80426,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-][C@H](C)c1cc(F)c(F)c(F)c1)c1ccc2C(=O)NC(=O)c2c1,C68918089,,95.828995,1,0,0,0,0,0,0,0,0,0
S(C(F)F)c1ccc(C(=O)NCc2ccc(-c3nnn[n-]3)cc2)cc1,C68973815,,97.280556,1,0,0,0,0,0,1,0,0,0
O=C(NCCO[C@H]1[C@@H](C)CCCC1)c1c([O-])nc(-c2ccncc2)cc1,C69001728,,72.999146,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/C=1C(=O)NC(c2cc(C)ccc2)=CC=1)CCCC,C69591183,,85.832703,1,0,0,0,0,0,0,0,0,0
O(C)c1ccc(C[C@H]2C(=O)N/C(=N\N=C\c3c([O-])cccc3)/S2)cc1,C18209446,,52.20417,1,0,0,0,0,0,0,0,0,0
Oc1c(OC)ccc([C@H]2/C(=C(/OCC)\[O-])/C(C)=NC=3CC(C)(C)CC(=O)C2=3)c1,C00628576,,96.183861,1,0,0,0,0,0,0,0,0,0
O=C([O-])C[C@H]1[C@](C)(CC(=O)[O-])[C@@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2CC1,C03849667,,98.015404,1,0,0,0,0,0,0,0,0,0
Brc1c(-c2nc([O-])c(C(=O)[O-])c(C)n2)cc(OC)cc1,C19519035,,98.154099,1,0,0,0,0,0,0,0,0,0
[S-]c1n(/N=C/c2c([O-])cccc2)c(-c2cnccc2)nn1,C01244854,,88.288521,1,0,0,0,0,1,0,0,0,0
S=C1S/C(=C/c2n(-c3ccc(C(=O)[O-])cc3)ccc2)/C([O-])=N1,C15013810,,97.829132,1,0,0,0,0,0,0,0,0,0
[O-]C=1CC(C)(C)C/C(=N/CC/N=C\2/CC(C)(C)CC([O-])=C/2)/C=1,C18283361,,95.18972,1,0,0,0,0,0,0,0,0,0
O=C(/C=C(/[O-])\c1c([O-])cc(OC)cc1)c1cc(OC)c(OC)cc1,C00209241,,52.916855,1,0,0,0,0,0,0,0,0,0
S=C1N(c2cc(C)cc(C)c2)C([O-])=C(CC(=O)[O-])C(C)=N1,C20156371,,99.557953,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(/N=C(\[O-])/C)c1ccc(/N=C/c2c([O-])cccc2)cc1,C17039928,,91.193703,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc(CCC)nn1)/c1c([O-])cc2ccccc2c1,C22746480,,63.413563,1,0,0,0,0,1,0,0,0,0
O(C)c1c([O-])c(/C=C\2/C(=O)N=C([N-]c3ccccc3)S/2)ccc1,C15009406,,47.789371,1,0,0,0,0,0,0,0,0,0
S(Cc1ccc(F)cc1)c1nc([O-])c([C@@H](C)C(=O)[O-])c(C)n1,C25502726,,98.166534,1,0,0,0,0,1,0,0,0,0
[O-]/C(=N\c1sc(C(CC)CC)nn1)/c1c([O-])cc(C)cc1,C26560104,,56.702042,1,0,0,0,0,1,0,0,0,0
Fc1ccc(O[C@@H](C)/C(/[O-])=N/c2sc(C(=O)[O-])cc2)cc1,C35424947,,97.177704,1,0,0,0,0,1,1,0,1,0
S(CC#C)c1nc([O-])c2c(C)c(C(=O)[O-])sc2n1,C35682025,,95.358574,1,0,0,0,0,0,0,0,0,0
[S-]C=1N(c2ccc(F)cc2)C(=O)/C(=C/c2ccc(C(=O)[O-])cc2)/N=1,C36395134,,98.829361,1,0,0,0,0,0,0,0,0,0
Clc1cc(-c2nc(SCC(=O)[O-])[n-]n2)c(OC)cc1,C37328743,,98.753708,1,1,0,0,0,0,1,0,1,0
O=C([O-])c1ccc(/N=C\2/C(=C/c3cnccc3)/SC([O-])=N/2)cc1,C39886262,,94.384491,1,0,0,0,0,0,1,0,0,0
S(=O)(=O)([N-][C@@]1(C(=O)[O-])C[C@@H](C)CCC1)C(F)(F)F,C41034819,,52.633987,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]/N=C/c1c([O-])cc(OC)cc1)c1ccccc1,C46094527,,96.38475,1,0,0,0,0,1,0,0,0,0
Brc1cc(C(=O)/C(/C#N)=C(/[O-])\c2c(C)occ2)[n-]c1,C48529044,,98.733688,1,0,0,0,0,1,0,1,0,0
Clc1cc(/C(/[O-])=N/c2sc(C(C)(C)C)nn2)c([O-])cc1,C48748807,,53.888786,1,0,0,0,0,1,0,0,0,0
S(Cc1ccc(/C=C/C(=O)[O-])cc1)c1nc([O-])cc(C)n1,C49627935,,97.558777,1,0,0,0,0,1,0,0,0,0
O=C([O-])c1c(-c2c(OC)cc(C)c(C)c2)nc([O-])c(C#N)c1,C49903688,,75.905083,1,0,0,0,0,0,0,0,0,0
O=C1C(C(C)C=2C(=O)CC(C)(C)CC=2[O-])=C([O-])CC(C)(C)C1,C17988985,,77.330193,1,0,0,0,0,0,0,0,0,0
Clc1cc(N2C(=O)C(C(=O)C)=C([O-])C=C2C)c([O-])cc1,C16768626,,95.049812,1,0,0,0,0,0,0,0,0,0
Clc1cc(C(=O)N2C[C@H](CC(=O)[O-])CCC2)c([O-])cc1,C54294314,,65.214134,1,0,0,0,0,1,0,0,1,0
Clc1c(/N=C(\[O-])/C(/C#N)=C(\[O-])/[C@@H](C)CC)cccc1,C55606872,,98.17112,1,0,0,0,0,0,0,0,0,0
Clc1c(F)ccc(/N=C(\[O-])/C(/C#N)=C(/[O-])\CC(C)C)c1,C55607206,,98.240814,1,0,0,0,0,0,0,0,0,0
Clc1c(Cl)cccc1/N=C(\[O-])/C(/C#N)=C(\[O-])/C1CCC1,C55607229,,98.338493,1,0,0,0,0,0,0,0,0,0
Brc1c(/N=C(\[O-])/C(/C#N)=C(\[O-])/CCCOC)cccc1,C55659848,,98.456078,1,0,0,0,0,0,0,0,0,0
Clc1c(N2C([O-])=C(C(=O)[O-])CC2)c(Cl)cc(Cl)c1,C57348184,,97.880089,1,0,0,0,0,0,0,0,0,0
[S-]c1n(/N=C/c2c([O-])cc(N(CC)CC)cc2)c(C)nn1,C08123876,,94.851624,1,0,0,0,0,1,0,1,0,0
Clc1c(OC)ccc([C@@H](Cc2oc(C(=O)[O-])cc2)C(=O)[O-])c1,C57751386,,99.250183,1,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)[O-])c1nc([O-])c2c(C)c(C)sc2n1,C58282207,,94.764481,1,0,0,0,0,0,0,0,1,0
Clc1c([O-])c(OC)cc(/C=N/n2c([S-])nnc2CC)c1,C08182918,,69.685837,1,0,0,0,0,1,0,0,0,0
Clc1c(Cl)cc(C(=O)N(CC)[C@H](C)CC(=O)[O-])[n-]1,C61178621,,99.326591,1,0,0,0,0,1,0,0,1,0
S([C@H]1[C@@H](C(=O)[O-])CC[C@@H](CCC)C1)c1nc([O-])ccn1,C62765735,,97.01062,1,0,0,0,0,0,0,0,1,0
S(C)C1=C(C#N)[C@@]([O-])(c2sccc2)[N-]C(C(F)(F)F)=N1,C00124470,,58.853054,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1cc(-c2cc([O-])c(C#N)cc2)ccc1)C,C65341679,,71.592133,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]c1c([N-]S(=O)(=O)C2CCCCC2)cccc1)C,C66580082,,96.899246,1,0,0,0,0,1,0,0,0,0
[O-]/C(=N\c1cc(C)ccc1)/C(/C#N)=C(/[O-])\c1sc(CC)nc1,C65043565,,99.340401,1,0,0,0,0,0,0,0,0,0
Brc1cc(C(=O)[O-])c(OC[C@H]([O-])C(F)(F)F)cc1,C68880478,,99.465256,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1cc(C)ccc1)/C(/C#N)=C(\[O-])/CCc1cscc1,C69633587,,98.319778,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@H](Oc1cc(-c2nc([O-])c3cc(C)ccc3n2)ccc1)C,C69843765,,82.814987,1,1,0,0,0,0,0,0,0,0
FC(F)(F)[C@H]([O-])COc1c(C(=O)[O-])sc(C(C)(C)C)c1,C70430209,,98.830956,1,0,0,0,0,0,0,0,0,0
[S-]C1=N[C@@H](c2ccccc2)/C(=C(/[O-])\C(OC)=O)/C(C)=N1,C70703883,,50.847198,1,0,0,0,0,0,0,0,0,0
[S-]C1=N[C@@H](c2c(F)cccc2F)/C(=C(/[O-])\C(OC)=O)/C(C)=N1,C08112212,,78.173965,1,0,0,0,0,0,0,0,0,0
Clc1c(/N=C(\[O-])/C(/C#N)=C(\[O-])/C(C)C)c(Cl)ccc1,C55607151,,98.244888,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1c(C)cccc1)/C(/C#N)=C(\[O-])/c1nnsc1,C55608932,,99.680626,1,0,0,0,0,0,0,0,0,0
N(=C\[N-]c1ccc(-c2ccc([N-]/C=N\C#N)cc2)cc1)\C#N,C04244998,,99.968735,1,0,0,0,0,0,0,0,0,0
P(=O)([O-])([O-])c1c(OC(=O)c2cc(OC)ccc2)cccc1,C09340495,,98.344879,1,0,0,0,0,0,0,0,1,0
S=C1S/C(=C/c2ccc(O[C@@H](C)C(=O)[O-])cc2)/C([O-])=N1,C16905198,,98.304848,1,0,0,0,0,0,0,0,0,0
S=C1S/C(=C/c2cc(O[C@@H](C)C(=O)[O-])ccc2)/C([O-])=N1,C16905247,,98.09668,1,0,0,0,0,0,0,0,0,0
Clc1c(C)ccc(N2C(=O)C=C([O-])C(C(=O)[O-])=N2)c1,C19946661,,95.179901,1,0,0,0,0,0,0,0,0,0
Clc1c(Cl)cc(C(=O)N2C[C@H](C(=O)[O-])CCC2)[n-]1,C20214720,,99.326141,1,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)[O-])c1sc(/N=C(\[O-])/C(C)(C)C)nn1,C20395861,,98.782562,1,0,0,0,0,1,0,0,1,0
Fc1ccc([C@@H]([CH-][N+](=O)[O-])C=2C(=O)OC(C)=CC=2[O-])cc1,C06233010,,95.403236,1,0,0,0,0,0,0,0,0,0
Clc1cc(OCc2nc(SCC(=O)[O-])[n-]n2)ccc1,C26473437,,99.12899,1,0,0,0,0,1,1,1,1,0
[O-]/C(=N\c1scc(-c2cc(C)c(C)cc2)n1)/c1nnc([O-])cc1,C28715931,,80.325203,1,0,0,0,0,0,0,0,1,0
S(Sc1nnc([S-])cc1)c1nnc([S-])cc1,C05945177,,99.41156,1,0,0,0,0,0,0,0,1,0
S(CC(=O)[O-])c1nc(-c2sc3CCCCc3c2)n[n-]1,C36923317,,98.787956,1,0,0,0,0,0,1,0,1,0
S(CC(=O)[O-])c1nc(-c2cc(OC)c(C)cc2)n[n-]1,C36948388,,99.210388,1,0,0,0,0,0,1,0,1,0
S(CC(=O)[O-])c1nc(-c2c(C)cc(C)cc2C)n[n-]1,C37368398,,99.220535,1,0,0,0,0,0,1,0,1,0
S(Cc1nc([O-])c2cccc(C)c2n1)[C@@H](C)C(=O)[O-],C37429662,,79.528572,1,0,0,0,0,0,0,0,1,0
S(Cc1nc([O-])c2cccc(C)c2n1)[C@H](C)C(=O)[O-],C37429663,,79.528572,1,0,0,0,0,0,0,0,1,0
S(CC)c1sc(/N=C(\[O-])/[C@@H]2[C@H](C(=O)[O-])CC=CC2)nn1,C00113488,,98.105721,1,0,0,0,0,0,0,0,1,0
FC(F)(F)[C@]([O-])(C(OC)=O)c1c([O-])n(-c2ccccc2)nc1C,C02504004,,88.47068,1,0,0,0,0,1,0,0,0,0
S(CC(=O)[O-])c1nc(-c2cc(OC(C)C)ccc2)n[n-]1,C39757985,,99.210335,1,0,0,0,0,0,1,0,1,0
[O-]/C(=N\c1scc(C(C)C)n1)/C(=C/c1ccc([O-])cc1)/C#N,C41721189,,76.822823,1,0,0,0,0,0,0,0,0,0
O=C(C)c1c([O-])cc2oc3cc([O-])c(C(=O)C)cc3c2c1,C43214965,,57.612259,1,0,0,0,0,1,0,0,0,0
Brc1cnc2nc(C[C@](C)(C(C)C)C(=O)[O-])[n-]c2c1,C43460814,,89.665939,1,0,0,0,0,0,0,0,1,0
Clc1cc(OC)c(-c2nc(SCC(=O)[O-])[n-]n2)cc1,C43565711,,98.747391,1,1,0,0,0,0,1,0,1,0
Clc1cc(C(=O)/C(/C#N)=C(/[O-])\c2c(C)occ2)[n-]c1,C48529077,,98.751846,1,0,0,0,0,1,0,1,0,0
S([C@H](C)C(=O)[O-])c1nc([O-])cc(-c2ccc(OC)cc2)n1,C20395842,,97.049995,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])ccc(C(=O)N2[C@@H](CCC(=O)[O-])CCCC2)c1,C50921335,,76.982475,1,0,0,0,0,0,0,0,1,0
Clc1c(/N=C(\[O-])/C(/C#N)=C(\[O-])/C2CC2)ccc(Cl)c1,C55607112,,98.376778,1,0,0,0,0,0,0,0,0,0
Fc1c(/N=C(\[O-])/C(/C#N)=C(/[O-])\C(C)(C)C)ccc(F)c1,C55607559,,98.574005,1,0,0,0,0,0,0,0,0,0
Brc1c(/N=C(\[O-])/C(/C#N)=C(\[O-])/CCC)cccc1,C55659837,,98.206123,1,0,0,0,0,0,0,0,0,0
Clc1c(Cc2nc([O-])cc(CC(=O)[O-])n2)cccc1,C58037345,,98.377495,1,0,0,0,0,1,0,0,1,0
S([C@@H](C)C(=O)[O-])c1nc([O-])c2c(-c3occc3)csc2n1,C20372917,,95.315445,1,0,0,0,0,0,0,0,1,0
Brc1c(O[C@@H](C)C(=O)[O-])c(OC)cc(/C=C/C(=O)[O-])c1,C43630461,,98.497337,1,0,0,0,0,0,0,0,0,0
Clc1c(/N=C/c2c([O-])n[n-]c2C(F)(F)F)cccc1,C17920592,,99.964622,1,0,0,0,0,0,0,0,0,0
S=C1N(Cc2c(C)cccc2)C2=C([O-])N=C([O-])N(C)C2=N1,C62720545,,99.99543,1,0,0,0,0,0,0,0,0,0
S([C@@H]1[C@@H](C(=O)[O-])CCC1)c1nc([O-])cc(CCC)n1,C62765086,,97.869965,1,0,0,0,0,0,0,0,0,0
Cl[C@H]1SC(Cl)=C(/C(/[O-])=N/c2nc(-c3ncccc3)n[n-]2)C1,C63958855,,95.923058,1,0,0,0,0,0,0,0,0,0
Clc1c(/N=C(\[O-])/C(/C#N)=C(/[O-])\[C@@H](OCC2CC2)C)cccc1,C64681707,,99.511383,1,0,0,0,0,0,0,0,0,0
O(C)Cc1scc(/C(/[O-])=C(/C(/[O-])=N/c2c(C)c(C)ccc2)\C#N)n1,C65046359,,99.32695,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1ccc(/N=C(\[O-])/C(=C\c2ccc3ncccc3c2)/C#N)cc1,C68301457,,98.300415,1,0,0,0,0,0,0,0,0,0
O(C)Cc1scc(/C(/[O-])=C(\C(\[O-])=N\c2ccccc2)/C#N)n1,C68412926,,99.327385,1,0,0,0,0,0,0,0,0,0
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)/C(/[O-])=N/c1ncn[n-]1,C68574376,,95.696426,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H](Oc1cc(/C=C(\C(\[O-])=N\c2ccccc2)/C#N)ccc1)C,C69620970,,99.813004,1,0,0,0,0,0,0,0,0,0
Clc1cc(C)c(O[C@H](C)/C(/[O-])=N\OCC(=O)[O-])cc1,C70185770,,99.700958,1,0,0,0,0,1,0,1,1,0
Clc1c([C@@H]2/C(=C(/[O-])\C(OC)=O)/C(C)=NC([S-])=N2)c(F)ccc1,C08112078,,63.200466,1,0,0,0,0,0,0,0,0,0
O=C1C(CC2=C([O-])Oc3ccccc3C2=O)=C([O-])Oc2ccccc12,C03869855,,95.29615,1,0,0,0,0,0,0,0,0,0
Clc1c(CC2=C([O-])n3ncc(C#N)c3N=C2[O-])cccc1,C71474371,,99.741714,1,0,0,0,0,0,0,0,0,0
Fc1ccc(CC2=C([O-])n3ncc(-c4ncccc4)c3N=C2[O-])cc1,C71474431,,70.386452,1,0,0,0,0,0,0,0,0,0
FC(F)(F)CC1=C([O-])n2ncc(-c3ccc(OC)cc3)c2N=C1[O-],C71474604,,99.837135,1,0,0,0,0,0,0,0,0,0
Fc1c(CC2=C([O-])n3ncc(CN(C)C)c3N=C2[O-])cccc1,C71474677,,99.058418,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@H]2[C@](C)(C(=O)[O-])CC(=O)C=C2[C@@H]2CC[C@@H]3C(=C)C[C@]12C3,C71757460,,98.60183,1,0,0,0,0,0,0,0,0,0
O=C([O-])[C@@H]1[C@@H]2[C@](C)(C(=O)[O-])CC(=O)C=C2[C@@H]2CC[C@@H]3C(=C)C[C@]12C3,C71757462,,98.60183,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(C)cc([N-]S(=O)(=O)C)cc1)C,C05516149,,98.793015,1,0,0,0,0,1,0,0,0,0
O=C([O-])c1c(C)n(-c2nc([O-])c3CCCCc3n2)nc1,C19936251,,96.809731,1,0,0,0,0,0,0,0,0,0
