wash.smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Fc1ccc(N2C(=O)/C(=C\c3c(C)n(c(C)c3)-c3c(C)c(C)ccc3)/C(=O)NC2=O)cc1,,C33343270,99.989777,0,0,0,1,0,1,0,0,0,0
S=C1N(C)C(=O)/C(=C\c2oc(-c3cc(C(=O)[O-])ccc3)cc2)/C(=O)N1c1ccc(F)cc1,,C59595761,99.336029,0,0,0,1,0,1,0,0,0,0
S(CC1=CC(=O)N=C2S[C@@H](C(=O)[O-])C(C)=C12)c1nn(c(C2CC2)n1)-c1ccccc1,,C39929799,71.665581,0,0,0,1,0,1,0,0,0,1
S(Cc1ccc(C)cc1)C=1NC=2NC=3CCCC(=O)C=3[C@@H](c3ccncc3)C=2C(=O)N=1,,C39765161,74.147339,0,0,0,1,0,0,0,1,0,0
Brc1cc(-c2nc3[nH]nc(-c4cc([N+](=O)[O-])ccc4)c3c(C(=O)[O-])c2)ccc1,,C20135870,97.088226,0,0,0,1,1,1,0,0,0,0
Fc1ccc(N2C(=O)/C(=C/c3n(CCOc4c(C)cccc4)ccc3)/C(=O)NC2=O)cc1,,C17196831,99.986549,0,0,0,1,0,1,1,0,0,0
Ic1ccc(N2C(=O)/C(=C\C=C\c3occc3)/C(=O)NC2=O)cc1,,C15798905,99.979179,0,0,0,0,0,1,0,0,0,0
S(c1oc(/C=C\2/C(=O)N(c3ccc4OCOc4c3)C(=O)NC/2=O)cc1)c1ccccc1,,C08738748,99.981323,0,0,0,1,0,0,0,0,0,0
Brc1c(C)cc(N2C(=O)/C(=C/c3oc(N(CC)CC)cc3)/C(=O)NC2=O)cc1,,C01211139,99.992378,0,0,0,1,0,0,0,0,0,0
Clc1ccc(C(=O)N(Cc2ccc(C#N)cc2)c2nn3C(=O)C(C)=C(C)Nc3n2)cc1,,C64814016,97.502632,0,0,0,0,0,1,0,0,0,0
BrC=1C(=NS(=O)(=O)c2c(C)nn(C)c2)NN(Cc2c(Cl)cccc2F)C=1,,C02804856,51.788509,0,0,0,1,0,1,1,0,0,0
Brc1c(C)cc(N2C(=O)/C(=C/c3cc(OC)c(OCC#C)cc3)/C(=O)NC2=O)cc1,,C02193086,99.977684,0,0,0,0,0,1,0,0,0,0
O=C(N[C@@H]1CS(=O)(=O)CC1)CC=1C(=O)Oc2cc(C)c3c(-c4ccccc4)coc3c2C=1C,,C09340548,100,0,0,0,1,0,1,1,1,0,0
FC(F)(F)c1cc(C(F)(F)F)cc(C(=O)NN2C(=O)c3cnn(-c4ccc(F)cc4)c3N=C2)c1,,C09562997,99.944214,0,0,0,0,0,1,0,0,0,0
Fc1ccc(C(=O)C=2C(=O)c3cc(C)ccc3N(CC(=O)Nc3ccc4OCCOc4c3)C=2)cc1,,C09855659,100,0,0,0,1,0,1,0,0,1,0
O=C(Nc1scc(-c2ccc3OCCOc3c2)n1)CN1c2ccccc2C(=O)c2ccccc12,,C11249059,100,0,0,0,1,0,0,0,0,0,0
Brc1cc(/C=C/2\C(=O)N(CC(=O)Nc3ccc([N+](=O)[O-])cc3)C(=S)S\2)ccc1,,C11866665,100,0,0,0,0,1,0,0,0,0,0
Clc1cc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(F)cc2)c(N2CCCC2)cc1,,C12596006,100,0,0,0,1,0,1,0,1,0,0
Clc1cc(-n2ncc3C(=O)N4[C@@H](CC(=O)NCc5c(F)cccc5F)CSC4=Nc23)ccc1,,C14011494,99.871666,0,0,0,1,0,0,1,0,1,1
S(=O)(=O)(C)c1ccc2nc(NC(=O)c3sc4n(-c5ccccc5)nc(C)c4c3)sc2c1,,C14462662,99.982819,0,0,0,1,1,0,0,1,0,0
Clc1c(C(=O)N2CCN(S(=O)(=O)C3=C(C)NC(=O)S3)CC2)sc2cc(F)ccc12,,C14850029,99.995308,0,0,0,1,0,0,0,0,1,0
O=C(N(C)CC=1Nc2ccccc2C(=O)N=1)c1c(-c2cc(C)c(C)cc2)nn(-c2ccccc2)c1,,C14933565,79.61216,0,0,0,0,0,0,0,0,0,1
S(CC(=O)Nc1sccn1)C=1N(c2ccccc2)C(=O)c2c(sc3C[NH+](C)CCc23)N=1,,C20392293,97.970078,0,0,0,1,0,1,1,0,0,0
S(=O)(=O)(N1CCC2(OCCO2)CC1)c1c(F)ccc(C(=O)Nc2c(C(F)(F)F)cccc2)c1,,C20677220,100,0,0,0,1,0,0,0,0,1,0
Brc1ccc2N=C(SCC(=O)Nc3ccc4OCCOc4c3)N(CC)C(=O)c2c1,,C21955109,97.187904,0,0,0,1,0,1,1,1,1,0
F[C@]12[C@@H](O)C[C@]3(C)[C@]4(C(=O)COC(=O)C)OC(C)(C)O[C@H]4C[C@@H]3[C@@H]1CCC=1[C@@]2(C)C=CC(=O)C=1,,C21983775,100,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(N1CCN(CC=2Nc3sc4CCCc4c3C(=O)N=2)CC1)c1ccc(C(C)C)cc1,,C24630945,96.333771,0,0,0,1,0,1,0,0,0,0
FC(F)(F)c1cnc(N2CCN(C(=O)CCC=3Nc4sc5CCCc5c4C(=O)N=3)CC2)cc1,,C24954926,94.167442,0,0,0,1,0,1,0,0,0,1
O=C(Nc1c(C)c(C(=O)N2CCc3sccc3C2)ccc1)CN1C(=O)c2cc(C)ccc2C1=O,,C26052698,100,0,0,0,1,0,1,1,1,1,1
F[C@H]1C[C@H]2[C@@H]([C@@H](O)C[C@]3(C)[C@]4(C(=O)COC(=O)C)OC(C)(C)O[C@@H]4C[C@@H]23)[C@]2(C)CCC(=O)C=C12,,C26965922,100,0,0,0,1,0,1,0,1,0,1
Clc1cc(NC(=O)c2ccc3OCCOc3c2)c(N2CCN(C(=O)c3c(F)cccc3)CC2)cc1,,C30828778,100,0,0,0,0,0,0,0,1,0,0
S(=O)(=O)(Nc1ccc(C(=O)N2CCN(c3c(C#N)c(F)ccc3)CC2)cc1)c1cc(C)c(F)cc1,,C31401114,71.561951,0,0,0,1,0,0,0,0,1,0
Fc1cc(NC(=O)c2nc(-c3ccccc3)cc3n([C@H]4CS(=O)(=O)CC4)c(C)nc23)ccc1,,C32642045,96.1222,0,0,0,1,0,1,0,0,0,0
Clc1ccc-2c(N(C)S(=O)(=O)c3cnc(SCC(=O)NCc4sccc4)nc-23)c1,,C33039654,99.987747,0,0,0,1,0,1,1,0,0,1
Fc1cc(-n2c(C)c(/C=C/3\C(=O)N=C4SC(COc5c(C)cccc5)=NN4C\3=[NH2+])cc2C)ccc1,,C33369875,99.953217,0,0,0,0,0,1,0,0,0,0
Brc1c(C)cc(S(=O)(=O)N2CCN([C@@H](C)C=3Nc4ccccc4C(=O)N=3)CC2)cc1,,C12853126,73.92704,0,0,0,1,0,0,0,0,0,0
S=C1N(C[C@@H]2OCCC2)C(=O)/C(=C\2/C(=O)N(CC(=O)Nc3cc(C)ccc3)c3ccccc/23)/S1,,C01832454,100,0,0,0,1,0,0,0,0,0,0
Fc1ccc(CN2C(=O)c3ccccc3S(=O)(=O)c3ccc(C(=O)NCc4occc4)cc23)cc1,,C08597950,100,0,0,0,0,1,0,0,0,1,1
Brc1cc(NC(=O)c2cn(C)c3C(=O)N(c4ccc(Cl)cc4)C(=O)Nc23)ccc1,,C39384047,99.991142,0,0,0,0,0,0,1,0,0,0
S(=O)(=O)(C(C)C)[C@@H]1NC=2c3nc4cccc(SC)c4cc3C(=O)N(SC)C=2C(=O)C1,,C39456298,91.327988,0,0,0,1,0,1,1,1,0,0
BrC=1C(Cl)=C[C@H]2CN3NP(S(=O)(=O)Oc4ccccc4)(=O)OC[C@H]3C[C@H]2C=1,,C39469757,51.779617,0,0,0,0,0,1,0,0,1,0
Brc1sc(S(=O)(=O)N2CCN([C@H](C)C(=O)Nc3ncc(Cl)cc3)CC2)cc1,,C39519546,96.739212,0,0,0,1,0,1,1,0,0,1
Ic1cc(C)c(NC(=O)COC(=O)[C@H]2C(C)=C3C(=O)N=C(C)N=C3S2)cc1,,C39617523,99.993446,0,0,0,1,1,1,1,0,0,0
O=C(N1CCN(CC=2Nc3sc(C)c(C)c3C(=O)N=2)CC1)[C@H]1[C@H](n2cccc2)SC(C)=C1C,,C39733574,94.808487,0,0,0,0,0,1,0,0,0,0
OCCCN1C(=O)C=2Oc3ccccc3C(=O)C=2[C@@]21C(=O)N(Cc1c(C)cccc1)c1ccccc21,,C39889697,100,0,0,0,1,0,0,0,0,0,0
O=C(N(C)CC=1Nc2ccsc2C(=O)N=1)[C@@H]1[C@H](N(c2ccc(C)cc2)C(=O)C1)c1sccc1,,C22186933,97.568756,0,0,0,1,0,1,1,0,0,0
O=C1/C(=C\c2c(-c3ccccc3)nc3SC(C4CC4)=Nn23)/C(=[NH2+])N2C(c3ccccc3)=CSC2=N1,,C41074297,93.291153,0,0,0,0,0,1,0,0,0,1
Clc1cc(N2CCN(C(=O)C=3C(=O)c4c(C)nn(-c5ccc(F)cc5)c4NC=3)CC2)ccc1,,C43921035,98.713676,0,0,0,0,0,0,0,0,0,0
Brc1cccc2cc(C(=O)NCc3sc(S(=O)(=O)N4CCOCC4)cc3)oc12,,C46768536,100,0,0,0,1,0,1,0,1,0,0
Brc1cc(/C=C\2/C(=O)n3nc(C)nc3S/2)c(OCC(=O)Nc2ccc(F)cc2)cc1,,C47154679,97.97197,0,0,0,0,1,0,0,0,0,0
Clc1ccc2[C@@H](N3CCN(C(NCc4ccncc4)=NC#N)CC3)c3ncccc3CSc2c1,,C13912213,73.234543,0,0,0,1,0,1,1,0,1,1
O(CC=1SC=2N(C(=[NH2+])/C(=C/c3c(C)n(c(C)c3)-c3cc(C)ccc3)/C(=O)N=2)N=1)c1ccccc1,,C41108045,99.95356,0,0,0,0,0,1,0,0,0,0
Clc1c(-n2c(/C=C/3\C(=O)N=C4SC(COc5c(C)cccc5)=NN4C\3=[NH2+])ccc2)cccc1,,C41108308,99.944168,0,0,0,1,0,1,0,0,0,0
Fc1c(C=2SC=3N(C(=[NH2+])/C(=C\c4c(C)n(c(C)c4)-c4c(OC)cccc4)/C(=O)N=3)N=2)cccc1,,C09234589,99.95063,0,0,0,0,0,0,0,0,0,0
Clc1n(-c2ccccc2)nc(C)c1/C=C/1\C(=O)N=C2SN=C(SCc3ccccc3)N2C\1=[NH2+],,C41076720,99.961853,0,0,0,0,0,0,1,0,0,0
IC=1C(=O)C(OC)=CC(=CNc2ccc3OCCOCCOCCOc3c2)C=1,,C03038290,99.472038,0,0,0,1,0,1,0,1,0,1
S(=O)(=O)(N1CCc2ccccc2C1)c1c(C(=O)Nc2cc(-c3n[nH]cc3)ccc2)scc1,,C63919416,53.571659,0,0,0,1,1,1,1,0,1,1
S(=O)(=O)(c1c(C)cc(C)cc1)C=1C(=O)c2ccc(C)nc2N(CC(=O)Nc2ccc(F)cc2)C=1,,C64591264,99.188057,0,0,0,1,0,1,0,0,0,1
Brc1ccc(N2C(=O)c3n(c(SCC(=O)Nc4ccc(F)cc4)nn3)C=C2)cc1,,C46047945,99.998322,0,0,0,0,0,0,0,0,0,0
O=C(N1CCN(c2c(C)ccc(C)c2)CC1)c1cc(NC=2S[C@@H]3CS(=O)(=O)C[C@@H]3[NH+]=2)c(C)cc1,,C67240882,50.433556,0,0,0,1,0,0,0,1,0,0
O=C(C)N1C[C@@H]2[C@@H](c3cc(OCC)c(OC(C)C)cc3)C(C#N)(C#N)C(N)=C(C#N)C2=CC1,,C08441907,99.946625,0,0,0,1,0,1,0,0,0,0
S(CC(=O)NC(C)C)c1nc(-c2cc(C)cc(C)c2)nc2N(C)C(=O)N(C)C(=O)c12,,C08900859,99.773018,0,0,0,0,0,1,1,0,0,0
O=C(NCc1n2C(C)=CC(C)=Nc2nn1)c1n(-c2ccccc2)nc(-c2sccc2)c1,,C09592864,99.951256,0,0,0,1,0,1,1,0,0,0
S([C@H](C)C(=O)NC=1C(=O)N(N(C)C=1C)c1ccccc1)c1n2CCCCCc2nn1,,C09592973,99.545464,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N(C)C)c1ccc(NC(=O)c2ccc(N3C(C)=Nc4ccccc4C3=O)cc2)cc1,,C09671804,98.44648,0,0,0,0,0,0,0,1,0,0
Fc1ccc([C@H](NC(=O)Cn2cnc3N(C)C(=O)N(C)C(=O)c23)c2sccc2)cc1,,C09875881,84.001984,0,0,0,1,0,1,1,0,0,0
S(=O)(=O)(N=C1N([C@@H]2CS(=O)(=O)CC2)NC(c2occc2)=C1)c1c(C)cc(F)cc1,,C11795961,71.787636,0,0,0,1,0,0,1,0,1,0
S(=O)(=O)(Nc1ccc(C(=O)C)cc1)c1c(C)cc(N2S(=O)(=O)CCC2=O)cc1C,,C11858155,53.373459,0,0,0,1,0,0,0,1,0,0
O=C(NN1C(C)=Nc2sc3CCCCCc3c2C1=O)CN1C(=O)c2ccccc2N=C1,,C12680595,98.408775,0,0,0,0,0,1,1,0,0,0
O=C(CN1C(=O)C(C)(C)Oc2ccc(C(=O)Nc3c(C)cccc3C)cc12)N1CCOCC1,,C12875382,100,0,0,0,0,0,1,0,0,0,1
Brc1c(C)n(Cn2nc(C(=O)N3[C@@](O)(C(F)(F)F)CC(C)=N3)cc2)nc1C,,C13959757,99.908806,0,0,0,1,0,1,0,0,1,0
Fc1c(/C=C\2/C(=O)N(CCNC(=O)c3ccc4C(=O)N(C)C(=O)c4c3)C(=O)S/2)cccc1,,C14621694,100,0,0,0,1,0,1,1,1,0,0
O(CC)C(=O)N1CCN(C(=O)CCC=2Nc3sc4C[C@@H](C)CCc4c3C(=O)N=2)CC1,,C15861414,95.396942,0,0,0,0,0,1,0,0,0,1
S(CC=1Nc2sc(C)c(C)c2C(=O)N=1)c1n(C)c([C@H]2Oc3ccccc3OC2)nn1,,C03452600,97.687775,0,0,0,1,0,1,0,0,0,0
S(CC(=O)Nc1cc(C(F)(F)F)ccc1)c1n(C)c2C(=O)N(C)C(=O)N(C)c2[nH+]1,,C01152412,50.219048,0,0,0,1,0,1,0,0,1,0
S(=O)(=O)(Nc1sc(C)c(C)n1)c1c(C)cc(N2S(=O)(=O)CC(C)(C)C2=O)cc1,,C16701735,58.675571,0,1,0,1,0,1,0,1,0,1
Fc1c(N2C(C)=CC(=O)C(C(=O)NC=3C(=O)N(N(C)C=3C)c3ccccc3)=N2)cccc1,,C17303448,99.995674,0,0,0,1,0,1,0,0,0,1
S(CC=1Nc2sc(C)c(C)c2C(=O)N=1)[C@H](C)C(=O)N1CCN(c2ncccn2)CC1,,C17640728,95.412872,0,0,0,1,0,0,0,0,1,1
Fc1ccc(Cn2c([C@H](N3CCOCC3)C=3C(=O)Nc4c(C)cc(C)cc4C=3)nnn2)cc1,,C19568191,99.131523,0,0,0,1,0,1,0,0,0,0
O=C(NC[C@@H]1OCCC1)C(=O)N1CCN(c2c(C#N)c3CCCCc3c(C(C)C)n2)CC1,,C20648173,94.50663,0,0,0,0,0,1,0,0,0,1
Fc1c(F)ccc(-n2c(CN3CCN(C(=O)Nc4c(F)cccc4F)CC3)nnn2)c1,,C21151125,97.096634,0,0,0,0,0,1,0,0,0,0
O=C(Nc1n(-c2ccccc2)nc2CCCc12)CN1C(=O)N(CC)C(=O)c2ccccc12,,C22088849,99.673775,0,0,0,1,0,1,1,1,0,0
FC(F)n1c(-c2c(C)nc(NC(=O)CN3C(=O)c4cccc(C)c4N=C3)s2)[nH+]cc1,,C22472735,94.87677,0,0,0,1,0,1,1,0,0,1
Fc1c(N2CCN(C(=O)CN3C(=O)[C@@](C)(c4ccccc4)NC3=O)CC2)ccc(C(=O)C)c1,,C22958657,99.999619,0,0,0,0,0,0,0,0,0,1
O=C(N1CCN(Cc2onc(-c3ccc(C)cc3)n2)CC1)c1ccc2S[C@@H](C)C(=O)Nc2c1,,C12756422,98.877296,0,0,0,1,0,1,0,0,0,0
O=C(c1ccc2O[C@@H](C)Cc2c1)C1=C([O-])C(=O)N(CC[NH+](C)C)[C@]21C(=O)N(C)c1ccccc21,,C24147530,97.796532,0,0,0,1,0,1,0,0,0,0
O=C(C[C@H]1C(=O)Nc2ccccc2S1)N1CCN(Cc2onc(-c3sccc3)n2)CC1,,C14481297,98.962776,0,1,0,1,1,1,0,0,1,1
FC(F)n1c(-c2c(C)nc(NC(=O)CC3=NN(C)C(=O)c4ccccc34)s2)[nH+]cc1,,C25163029,95.646889,0,0,1,1,0,1,1,0,1,0
Brc1sc(S(=O)(=O)N2CCN(c3ncnc4[nH]cnc34)CC2)cc1,,C31808050,81.655304,0,0,0,1,0,0,0,0,0,0
O=C(Nc1ccc2OCCOc2c1)CN1C(=O)N=C(c2sccc2)c2nc(C)sc12,,C32615844,99.764236,0,0,0,1,0,1,0,0,0,1
O=C(NCc1occc1)c1nc(-c2ccccc2)cc2n([C@H]3CS(=O)(=O)CC3)c(C)nc12,,C32641982,95.82888,0,0,0,0,0,1,1,0,0,0
Brc1ccc2N=CN(CCC(=O)Nc3ccc(-n4nccn4)cc3)C(=O)c2c1,,C32928152,99.071869,0,0,0,1,0,1,1,0,0,0
O=C(Nc1cc(C)c(C)cc1)N1CCN(Cc2n(C)c3ccc(C(=O)N(C)C)cc3n2)CC1,,C33275737,65.432365,0,0,0,1,0,1,0,0,0,0
O=C(Nc1c(C)cccc1)CN1C(=O)N(CC(=O)N2CC2)c2sc3CC(C)=C(C)c3c2C1=O,,C34725721,100,0,0,0,1,0,1,0,0,0,1
Clc1c(OC)cc(OC)c(NS(=O)(=O)C=2C(=O)N3C=C(C)SC3=NC=2C)c1,,C08589410,94.393051,0,0,0,1,0,0,1,0,0,0
BrC=1N(CCSc2[nH]c3ccccc3n2)[C@H]2C(=O)N(C)C(=O)N(C)[C@H]2N=1,,C38898628,77.382408,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N(C)C)c1ccc2nc(NC(=O)[C@@H]3C(=O)Oc4ccccc4C3)sc2c1,,C38994791,99.859634,0,0,0,1,1,0,1,1,1,0
S(CC1=NC(=O)C2=C(C)[C@@H](C)SC2=N1)[C@@H](C)C(=O)NC=1C=CC2=NC(=O)N=C2C=1,,C39447324,51.382885,0,0,0,1,1,1,1,1,0,1
Br[C@@H]1NC=2c3ncc(OCC)cc3C(=O)N(S(=O)(=O)C(C)C)C=2C(=O)C1,,C39451478,99.657623,0,0,0,1,0,1,0,1,0,1
Brc1cnc2c(C(=O)N(S(=O)(=O)C(C)C)C=3C(=O)C[C@@H](OCC)NC2=3)c1,,C39451978,99.41465,0,0,0,1,0,1,1,1,0,1
S(=O)(=O)(C(C)C)c1cccc2nc3c(C(=O)N(OCC)C=4C(=O)C[C@H](F)NC3=4)cc12,,C39453775,97.126556,0,0,0,0,0,1,0,1,0,0
Brc1cc(C(=O)N/N=C/2\CCCc3oc(C(=O)N4CCOCC4)c(C)c\23)cnc1,,C40823023,99.973206,0,0,0,1,0,1,1,0,0,0
O=C(Nc1c(C(=O)N2C[C@H](C)C[C@@H](C)C2)cccc1)CCC1=C(C)n2ncnc2N=C1C,,C46711196,92.213432,0,0,0,1,0,1,1,1,1,1
S(CC(=O)Nc1c(C#N)c2CCCc2s1)c1n(C)c([C@H]2Oc3ccccc3OC2)nn1,,C03486573,99.930702,0,0,0,1,1,1,1,0,1,1
Clc1c(S(=O)(=O)N2CCOCC2)cc(C(=O)Nc2c(C)ccc(C(=O)N(C)C)c2)cc1,,C59282664,100,0,0,0,1,0,1,0,1,1,0
O=C(Nc1ccc2OC(=O)C=Cc2c1)CN1C(=O)/C(=C\c2c(OC)cccc2)/SC1=O,,C33585083,100,0,0,0,0,0,1,1,0,0,0
O=C(Nc1ccc(-c2nc(C3CCN(C(=O)c4cccc5[nH]ccc45)CC3)on2)cc1)C,,C64655808,99.994583,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N1CCN(C(=O)c2cc(C)c(C)cc2)CC1)c1c(C)cc2NC(=O)COc2c1,,C64889613,99.997902,0,0,0,1,0,0,0,1,0,0
S(=O)(=O)(N1CCN(C(=O)c2cc(C)c(C)cc2)CC1)c1c(C)cc2NC(=O)[C@@H](C)Oc2c1,,C64889750,99.998184,0,0,0,0,0,0,0,1,0,0
S(=O)(=O)(NC[C@@H]1OCCC1)c1c(C)c(C)cc2c(C)c(C(=O)N3CCOCC3)oc12,,C65010818,93.942551,0,0,0,1,0,1,1,1,0,1
Brc1ccc(N(NC(P(=O)(N2CCOCC2)N2CCOCC2)=O)C(=O)CCl)cc1,,C03190914,100,0,0,0,1,0,1,0,0,0,1
Brc1c(N2CCOCC2)oc(/C=C/2\C(=O)N(c3cc(OCC)ccc3)C(=O)NC\2=O)c1,,C06573623,99.992203,0,0,0,1,0,0,0,0,0,0
Fc1c([C@@H]2N(C(=O)CN3C(=O)[C@](C)(c4cc(-n5nnnc5)ccc4)NC3=O)CCS2)cccc1,,C08776238,99.999557,0,0,0,1,0,1,1,0,0,1
Fc1c(Cn2nnc3C(=O)NC(C4CCN(C(=O)c5ccc6OCCOc6c5)CC4)=Nc23)cccc1,,C09202307,85.276237,0,0,0,0,0,1,0,0,0,0
Clc1cc(-n2nc(C)c(C(=O)N(C[C@@H]3OCCC3)CC=3Nc4ccccc4C(=O)N=3)n2)ccc1,,C09223611,79.494583,0,0,0,1,0,1,0,1,0,1
Brc1ccc(-c2oc(CN3C(=O)[C@](C)(c4ccc5OCCCOc5c4)NC3=O)nn2)cc1,,C09503356,99.997978,0,1,0,1,0,1,1,1,1,0
S(=O)(=O)(N1CCOCC1)c1cc(NC(=O)c2nc3ccccc3cc2)c(N2CCOCC2)cc1,,C09509732,99.990158,0,0,0,1,0,1,1,1,1,0
S(CC(=O)NC[C@H]1Oc2ccccc2OC1)c1n(c(N2CCOCC2)nn1)-c1cc(C)ccc1,,C09548859,90.271629,0,0,0,1,0,1,1,0,0,1
Brc1c(-c2oc(CN3C(=O)[C@@](C)(c4ccc5OCCOc5c4)NC3=O)nn2)cccc1,,C09882209,99.998253,0,0,0,1,1,1,0,1,0,0
O=C(Nc1c(C(=O)N2CCOCC2)c(C)c(-c2ccccc2)s1)/C=C/C=1C(=O)N(C)C(=O)N(C)C=1,,C10025597,100,0,0,0,1,0,1,0,0,0,0
S(C[C@@H](C)Cn1c(N2CCc3ccccc3C2)[nH+]c2N(C)C(=O)NC(=O)c12)c1sc(C)nn1,,C10249340,98.898117,0,0,0,1,0,1,1,1,1,0
O=C(CNc1nc(C)nc2sc(C)c(C)c12)N1CCN(C(=O)[C@@H]2Oc3ccccc3OC2)CC1,,C12762921,69.334869,0,0,0,1,0,1,1,0,0,1
O=C(N1CCc2n(CCC(C)C)nc(C(=O)N3CCOCC3)c2C1)c1n[nH]c(-c2cscc2)c1,,C14733439,97.694931,0,0,0,1,0,1,0,0,0,1
Clc1c(S(=O)(=O)N2CCOCC2)cc(C(=O)N2C[C@@H](C(=O)NC)Oc3ccccc23)cc1,,C15616848,100,0,1,1,1,0,1,0,0,1,1
O(CC)c1c(OCC#C)ccc([C@@H]2CC(=O)Nc3n(-c4nc(-c5ccccc5)cnn4)nc(C)c23)c1,,C15670382,99.792572,0,0,0,1,0,1,1,0,0,0
Clc1c(N2CCN(C(=O)c3sccc3)CC2)ccc(NC(=O)c2nc(-n3cnnc3)ccc2)c1,,C15867168,99.917183,0,0,0,0,0,0,1,0,0,0
Clc1n(CC(=O)Nc2n(c(C)c(C)c2C#N)-c2cc(F)ccc2)c2C(=O)N(C)C(=O)N(C)c2n1,,C16581889,99.019852,0,0,0,1,0,1,1,0,0,0
S(CC(=O)NN1C(=O)c2c(C)c(C)sc2N=C1)C=1N(C[C@H]2OCCC2)C(=O)c2ccccc2N=1,,C16633377,97.225266,0,0,0,1,0,1,1,1,0,1
S(=O)(=O)(N1CCN(C(=O)CCC=2Nc3ccccc3C(=O)N=2)CC1)c1cccc2nsnc12,,C19098359,79.459305,0,1,1,1,0,1,1,0,1,1
S(CC)c1sc(NC(=O)c2cc(C3CC3)nc3n([C@H]4CS(=O)(=O)CC4)nc(C)c23)nn1,,C19166938,99.711342,0,0,0,1,0,1,1,1,0,1
S(=O)(=O)(N(C)C)c1ccc(C(=O)Nc2sc(C)c(-c3ccc4OCC(=O)N(C)c4c3)n2)cc1,,C19820100,100,0,0,0,1,0,0,0,1,0,0
Clc1ccc(-c2nc(CNC3=C(C(=O)N4CCOCC4)S(=O)(=O)c4ccccc34)on2)cc1,,C19852153,99.971893,0,0,0,1,0,1,1,1,0,1
S(=O)(=O)(N1C[C@H](C)C[C@H](C)C1)c1ccc2NC=C(C(=O)N(C[C@H]3OCCC3)Cc3occc3)C(=O)c2c1,,C09495462,99.8349,0,0,0,1,0,1,0,0,1,1
O=C(N1CCC([C@@]2(C)C(=O)N(CC[NH+]3CCOCC3)C(=O)N2)CC1)c1ccc(-c2occc2)cc1,,C20781763,52.450764,0,0,0,0,0,0,0,1,0,0
O=C(N1CCC([C@@]2(C)C(=O)N(CC[NH+]3CCOCC3)C(=O)N2)CC1)c1cc(C)nc2ccc(C)cc12,,C20910666,52.141121,0,0,0,0,0,0,0,1,0,0
S(=O)(=O)(N1CCN(C(=O)c2ccc(NC(=O)C)cc2)CC1)c1ccc2N(C(C)C)C(=O)Sc2c1,,C21358498,100,0,0,0,1,0,0,0,0,0,0
O=C1N(CC=2N=C3SC=4CCCCC=4N3C(=O)C=2)C(=O)N[C@]1(C)c1ccc2OCCCOc2c1,,C21977896,99.442451,0,0,0,1,0,1,0,1,1,1
O=C(NCC[NH+]1CCOCC1)c1nn(C)c2CCN(C(=O)c3nc(-c4sccc4)sc3)Cc12,,C14531158,78.305473,0,0,0,1,0,1,1,1,0,1
FC(F)(F)c1cc([N+](=O)[O-])c(N2CCN(C(=O)c3cc(NC(=O)[C@@H]4OCCC4)ccc3)CC2)cc1,,C24813868,100,0,0,0,1,0,1,0,1,0,0
FC(F)(F)c1nn2C(C)=C(CCC(=O)Nc3scc(C[NH+]4C[C@H](C)O[C@@H](C)C4)n3)C(C)=Nc2n1,,C12733442,87.337852,0,0,0,1,1,1,1,0,1,1
O=C(Nc1ccc2OCCOc2c1)c1nc(-c2occc2)cc2n([C@@H]3CS(=O)(=O)CC3)c(C)nc12,,C32642072,96.098625,0,0,0,1,0,0,0,0,0,1
S(=O)(=O)(N1CCC(C(=O)N2CCC3(OCCO3)CC2)CC1)c1c(C)cc2NC(=O)[C@H](C)Oc2c1,,C32959006,99.998192,0,0,0,1,0,0,0,1,1,0
Brc1cc(NC(=O)CCS(=O)(=O)c2n(C)c3N(C)C(=O)N(C)C(=O)c3n2)ccc1,,C33274181,99.999619,0,0,0,1,1,1,1,1,0,0
S=C1N(C)C(=O)/C(=C/2\C(=O)N(CC(=O)NC=3C(=O)N(N(C)C=3C)c3ccccc3)c3ccccc\23)/S1,,C02533478,99.996002,0,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1c(-n2ncnc2)ccc(C(F)(F)F)c1)c1ncnc2n(-c3ccccc3)ncc12,,C36241532,98.036201,0,0,0,1,0,0,1,0,0,0
O=C(Nc1ccc(C)cc1)CN1C(=O)N(CC(=O)N2CCOCC2)c2sc3CCCc3c2C1=O,,C37640896,100,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(N1CCC2(N(S(=O)(=O)c3cc(C)c(F)cc3)CCO2)CC1)c1c(C)cc(NC(=O)C)cc1,,C38635077,100,0,0,0,1,1,1,1,1,0,1
S(=O)(=O)(Oc1ccccc1)P1(=O)OC[C@H]2N(N1)C[C@@H]1C=C(F)C(S(=O)(=O)C(C)C)=C[C@H]1C2,,C39469810,51.276993,0,0,0,0,0,1,0,1,0,0
